LRT (lrt.lt),IPs,10002,NATO military actions in Lithuania,IP-44,0
LRT (lrt.lt),IPs,10003,NATO military actions in Lithuania,IP-45,1
LRT (lrt.lt),IPs,10003,NATO military actions in Lithuania,IP-46,1
LRT (lrt.lt),IPs,10004,NATO military actions in Lithuania,IP-47,2
LRT (lrt.lt),IPs,10004,NATO military actions in Lithuania,IP-48,2
LRT (lrt.lt),IPs,10004,NATO military actions in Lithuania,IP-49,2
LRT (lrt.lt),IPs,10005,NATO military actions in Lithuania,IP-50,3
LRT (lrt.lt),IPs,10005,NATO military actions in Lithuania,IP-51,3
LRT (lrt.lt),IPs,10006,Donovian military actions in Lithuania,IP-52,-3
LRT (lrt.lt),IPs,10006,Donovian military actions in Lithuania,IP-53,-3
LRT (lrt.lt),IPs,10007,Donovian military actions in Lithuania,IP-54,-2
LRT (lrt.lt),IPs,10007,Donovian military actions in Lithuania,IP-55,-2
LRT (lrt.lt),IPs,10007,Donovian military actions in Lithuania,IP-56,-2
LRT (lrt.lt),IPs,10008,Donovian military actions in Lithuania,IP-57,-1
LRT (lrt.lt),IPs,10008,Donovian military actions in Lithuania,IP-58,-1
LRT (lrt.lt),IPs,10009,Donovian military actions in Lithuania,IP-59,0
LRT (lrt.lt),IPs,10009,Donovian military actions in Lithuania,IP-60,0
LRT (lrt.lt),IPs,10010,Donovian military actions in Lithuania,IP-61,1
LRT (lrt.lt),IPs,10011,Article 5 invoked by NATO,IP-62,-1
LRT (lrt.lt),IPs,10012,Article 5 invoked by NATO,IP-63,0
LRT (lrt.lt),IPs,10012,Article 5 invoked by NATO,IP-64,0
LRT (lrt.lt),IPs,10013,Article 5 invoked by NATO,IP-65,1
LRT (lrt.lt),IPs,10013,Article 5 invoked by NATO,IP-66,1
LRT (lrt.lt),IPs,10014,Article 5 invoked by NATO,IP-67,2
LRT (lrt.lt),IPs,10014,Article 5 invoked by NATO,IP-68,2
LRT (lrt.lt),IPs,10014,Article 5 invoked by NATO,IP-69,2
LRT (lrt.lt),IPs,10015,Article 5 invoked by NATO,IP-70,3
LRT (lrt.lt),IPs,10015,Article 5 invoked by NATO,IP-71,3
LRT (lrt.lt),IPs,10016,Humanitarian aid by NATO,IP-72,-1
LRT (lrt.lt),IPs,10017,Humanitarian aid by NATO,IP-73,0
LRT (lrt.lt),IPs,10017,Humanitarian aid by NATO,IP-74,0
LRT (lrt.lt),IPs,10018,Humanitarian aid by NATO,IP-75,1
LRT (lrt.lt),IPs,10018,Humanitarian aid by NATO,IP-76,1
LRT (lrt.lt),IPs,10019,Humanitarian aid by NATO,IP-77,2
LRT (lrt.lt),IPs,10019,Humanitarian aid by NATO,IP-78,2
LRT (lrt.lt),IPs,10019,Humanitarian aid by NATO,IP-79,2
LRT (lrt.lt),IPs,10020,Humanitarian aid by NATO,IP-80,3
LRT (lrt.lt),IPs,10020,Humanitarian aid by NATO,IP-81,3
LRT (lrt.lt),IPs,10021,Civil protests against Donovia,IP-82,-1
LRT (lrt.lt),IPs,10022,Civil protests against Donovia,IP-83,0
LRT (lrt.lt),IPs,10022,Civil protests against Donovia,IP-84,0
LRT (lrt.lt),IPs,10023,Civil protests against Donovia,IP-85,1
LRT (lrt.lt),IPs,10023,Civil protests against Donovia,IP-86,1
LRT (lrt.lt),IPs,10024,Civil protests against Donovia,IP-87,2
LRT (lrt.lt),IPs,10024,Civil protests against Donovia,IP-88,2
LRT (lrt.lt),IPs,10024,Civil protests against Donovia,IP-89,2
LRT (lrt.lt),IPs,10025,Civil protests against Donovia,IP-90,3
LRT (lrt.lt),IPs,10025,Civil protests against Donovia,IP-91,3
LRT (lrt.lt),IPs,10026,IDPs migrate within Lithuania as result of war,IP-92,-3
LRT (lrt.lt),IPs,10027,IDPs migrate within Lithuania as result of war,IP-93,-2
LRT (lrt.lt),IPs,10028,IDPs migrate within Lithuania as result of war,IP-94,-1
LRT (lrt.lt),IPs,10028,IDPs migrate within Lithuania as result of war,IP-95,-1
LRT (lrt.lt),IPs,10028,IDPs migrate within Lithuania as result of war,IP-96,-1
LRT (lrt.lt),IPs,10029,IDPs migrate within Lithuania as result of war,IP-97,0
LRT (lrt.lt),IPs,10029,IDPs migrate within Lithuania as result of war,IP-98,0
LRT (lrt.lt),IPs,10030,IDPs migrate within Lithuania as result of war,IP-99,1
LRT (lrt.lt),IPs,10031,IDPs migrate within Lithuania as result of war,IP-100,2
LRT (lrt.lt),IPs,10032,IDPs migrate within Lithuania as result of war,IP-101,3
LRT (lrt.lt),IPs,10033,IDPs migrate to Poland as result of war,IP-102,-3
LRT (lrt.lt),IPs,10034,IDPs migrate to Poland as result of war,IP-103,-2
LRT (lrt.lt),IPs,10035,IDPs migrate to Poland as result of war,IP-104,-1
LRT (lrt.lt),IPs,10035,IDPs migrate to Poland as result of war,IP-105,-1
LRT (lrt.lt),IPs,10035,IDPs migrate to Poland as result of war,IP-106,-1
LRT (lrt.lt),IPs,10036,IDPs migrate to Poland as result of war,IP-107,0
LRT (lrt.lt),IPs,10036,IDPs migrate to Poland as result of war,IP-108,0
LRT (lrt.lt),IPs,10037,IDPs migrate to Poland as result of war,IP-109,1
LRT (lrt.lt),IPs,10038,IDPs migrate to Poland as result of war,IP-110,2
LRT (lrt.lt),IPs,10039,IDPs migrate to Poland as result of war,IP-111,3
Diena (Diena.lt),IPs,10040,NATO military actions in Lithuania,IP-112,-2
Diena (Diena.lt),IPs,10041,NATO military actions in Lithuania,IP-113,-1
Diena (Diena.lt),IPs,10041,NATO military actions in Lithuania,IP-114,-1
Diena (Diena.lt),IPs,10042,NATO military actions in Lithuania,IP-115,0
Diena (Diena.lt),IPs,10042,NATO military actions in Lithuania,IP-116,0
Diena (Diena.lt),IPs,10042,NATO military actions in Lithuania,IP-117,0
Diena (Diena.lt),IPs,10042,NATO military actions in Lithuania,IP-118,0
Diena (Diena.lt),IPs,10042,NATO military actions in Lithuania,IP-119,0
Diena (Diena.lt),IPs,10043,NATO military actions in Lithuania,IP-120,1
Diena (Diena.lt),IPs,10044,NATO military actions in Lithuania,IP-121,2
Diena (Diena.lt),IPs,10045,Donovian military actions in Lithuania,IP-122,-2
Diena (Diena.lt),IPs,10046,Donovian military actions in Lithuania,IP-123,-1
Diena (Diena.lt),IPs,10046,Donovian military actions in Lithuania,IP-124,-1
Diena (Diena.lt),IPs,10047,Donovian military actions in Lithuania,IP-125,0
Diena (Diena.lt),IPs,10047,Donovian military actions in Lithuania,IP-126,0
Diena (Diena.lt),IPs,10047,Donovian military actions in Lithuania,IP-127,0
Diena (Diena.lt),IPs,10047,Donovian military actions in Lithuania,IP-128,0
Diena (Diena.lt),IPs,10047,Donovian military actions in Lithuania,IP-129,0
Diena (Diena.lt),IPs,10048,Donovian military actions in Lithuania,IP-130,1
Diena (Diena.lt),IPs,10049,Donovian military actions in Lithuania,IP-131,2
Diena (Diena.lt),IPs,10050,IDPs migrate within Lithuania as a result of war,IP-132,-3
Diena (Diena.lt),IPs,10050,IDPs migrate within Lithuania as a result of war,IP-133,-3
Diena (Diena.lt),IPs,10051,IDPs migrate within Lithuania as a result of war,IP-134,-2
Diena (Diena.lt),IPs,10051,IDPs migrate within Lithuania as a result of war,IP-135,-2
Diena (Diena.lt),IPs,10052,IDPs migrate within Lithuania as a result of war,IP-136,-1
Diena (Diena.lt),IPs,10052,IDPs migrate within Lithuania as a result of war,IP-137,-1
Diena (Diena.lt),IPs,10052,IDPs migrate within Lithuania as a result of war,IP-138,-1
Diena (Diena.lt),IPs,10053,IDPs migrate within Lithuania as a result of war,IP-139,0
Diena (Diena.lt),IPs,10053,IDPs migrate within Lithuania as a result of war,IP-140,0
Diena (Diena.lt),IPs,10054,IDPs migrate within Lithuania as a result of war,IP-141,1
Diena (Diena.lt),IPs,10055,IDPs migrate to Poland as result of war,IP-142,-3
Diena (Diena.lt),IPs,10055,IDPs migrate to Poland as result of war,IP-143,-3
Diena (Diena.lt),IPs,10056,IDPs migrate to Poland as result of war,IP-144,-2
Diena (Diena.lt),IPs,10056,IDPs migrate to Poland as result of war,IP-145,-2
Diena (Diena.lt),IPs,10057,IDPs migrate to Poland as result of war,IP-146,-1
Diena (Diena.lt),IPs,10057,IDPs migrate to Poland as result of war,IP-147,-1
Diena (Diena.lt),IPs,10057,IDPs migrate to Poland as result of war,IP-148,-1
Diena (Diena.lt),IPs,10058,IDPs migrate to Poland as result of war,IP-149,0
Diena (Diena.lt),IPs,10058,IDPs migrate to Poland as result of war,IP-150,0
Diena (Diena.lt),IPs,10059,IDPs migrate to Poland as result of war,IP-151,1
Diena (Diena.lt),IPs,10060,NATO Propaganda,IP-152,-2
Diena (Diena.lt),IPs,10061,NATO Propaganda,IP-153,-1
Diena (Diena.lt),IPs,10061,NATO Propaganda,IP-154,-1
Diena (Diena.lt),IPs,10062,NATO Propaganda,IP-155,0
Diena (Diena.lt),IPs,10062,NATO Propaganda,IP-156,0
Diena (Diena.lt),IPs,10062,NATO Propaganda,IP-157,0
Diena (Diena.lt),IPs,10062,NATO Propaganda,IP-158,0
Diena (Diena.lt),IPs,10062,NATO Propaganda,IP-159,0
Diena (Diena.lt),IPs,10063,NATO Propaganda,IP-160,1
Diena (Diena.lt),IPs,10064,NATO Propaganda,IP-161,2
Diena (Diena.lt),IPs,10065,Donovian Propaganda,IP-162,-2
Diena (Diena.lt),IPs,10066,Donovian Propaganda,IP-163,-1
Diena (Diena.lt),IPs,10066,Donovian Propaganda,IP-164,-1
Diena (Diena.lt),IPs,10067,Donovian Propaganda,IP-165,0
Diena (Diena.lt),IPs,10067,Donovian Propaganda,IP-166,0
Diena (Diena.lt),IPs,10067,Donovian Propaganda,IP-167,0
Diena (Diena.lt),IPs,10067,Donovian Propaganda,IP-168,0
Diena (Diena.lt),IPs,10067,Donovian Propaganda,IP-169,0
Diena (Diena.lt),IPs,10068,Donovian Propaganda,IP-170,1
Diena (Diena.lt),IPs,10069,Donovian Propaganda,IP-171,2
Diena (Diena.lt),IPs,10070,NATO War Crimes,IP-172,-3
Diena (Diena.lt),IPs,10070,NATO War Crimes,IP-173,-3
Diena (Diena.lt),IPs,10071,NATO War Crimes,IP-174,-2
Diena (Diena.lt),IPs,10071,NATO War Crimes,IP-175,-2
Diena (Diena.lt),IPs,10072,NATO War Crimes,IP-176,-1
Diena (Diena.lt),IPs,10072,NATO War Crimes,IP-177,-1
Diena (Diena.lt),IPs,10072,NATO War Crimes,IP-178,-1
Diena (Diena.lt),IPs,10073,NATO War Crimes,IP-179,0
Diena (Diena.lt),IPs,10073,NATO War Crimes,IP-180,0
Diena (Diena.lt),IPs,10074,NATO War Crimes,IP-181,1
Diena (Diena.lt),IPs,10075,Donovian War Crimes,IP-182,-3
Diena (Diena.lt),IPs,10075,Donovian War Crimes,IP-183,-3
Diena (Diena.lt),IPs,10076,Donovian War Crimes,IP-184,-2
Diena (Diena.lt),IPs,10076,Donovian War Crimes,IP-185,-2
Diena (Diena.lt),IPs,10077,Donovian War Crimes,IP-186,-1
Diena (Diena.lt),IPs,10077,Donovian War Crimes,IP-187,-1
Diena (Diena.lt),IPs,10077,Donovian War Crimes,IP-188,-1
Diena (Diena.lt),IPs,10078,Donovian War Crimes,IP-189,0
Diena (Diena.lt),IPs,10078,Donovian War Crimes,IP-190,0
Diena (Diena.lt),IPs,10079,Donovian War Crimes,IP-191,1
Kauno Diena (kauno.diena.lt),IPs,10080,NATO military actions in Lithuania,IP-192,-1
Kauno Diena (kauno.diena.lt),IPs,10081,NATO military actions in Lithuania,IP-193,0
Kauno Diena (kauno.diena.lt),IPs,10082,NATO military actions in Lithuania,IP-194,1
Kauno Diena (kauno.diena.lt),IPs,10082,NATO military actions in Lithuania,IP-195,1
Kauno Diena (kauno.diena.lt),IPs,10082,NATO military actions in Lithuania,IP-196,1
Kauno Diena (kauno.diena.lt),IPs,10083,NATO military actions in Lithuania,IP-197,2
Kauno Diena (kauno.diena.lt),IPs,10083,NATO military actions in Lithuania,IP-198,2
Kauno Diena (kauno.diena.lt),IPs,10083,NATO military actions in Lithuania,IP-199,2
Kauno Diena (kauno.diena.lt),IPs,10084,NATO military actions in Lithuania,IP-200,3
Kauno Diena (kauno.diena.lt),IPs,10084,NATO military actions in Lithuania,IP-201,3
Kauno Diena (kauno.diena.lt),IPs,10085,Donovian military actions in Lithuania,IP-202,-3
Kauno Diena (kauno.diena.lt),IPs,10085,Donovian military actions in Lithuania,IP-203,-3
Kauno Diena (kauno.diena.lt),IPs,10086,Donovian military actions in Lithuania,IP-204,-2
Kauno Diena (kauno.diena.lt),IPs,10086,Donovian military actions in Lithuania,IP-205,-2
Kauno Diena (kauno.diena.lt),IPs,10086,Donovian military actions in Lithuania,IP-206,-2
Kauno Diena (kauno.diena.lt),IPs,10087,Donovian military actions in Lithuania,IP-207,-1
Kauno Diena (kauno.diena.lt),IPs,10087,Donovian military actions in Lithuania,IP-208,-1
Kauno Diena (kauno.diena.lt),IPs,10087,Donovian military actions in Lithuania,IP-209,-1
Kauno Diena (kauno.diena.lt),IPs,10088,Donovian military actions in Lithuania,IP-210,0
Kauno Diena (kauno.diena.lt),IPs,10089,Donovian military actions in Lithuania,IP-211,1
Kauno Diena (kauno.diena.lt),IPs,10090,IDPs migrate within Lithuania as result of war,IP-212,-3
Kauno Diena (kauno.diena.lt),IPs,10090,IDPs migrate within Lithuania as result of war,IP-213,-3
Kauno Diena (kauno.diena.lt),IPs,10091,IDPs migrate within Lithuania as result of war,IP-214,-2
Kauno Diena (kauno.diena.lt),IPs,10091,IDPs migrate within Lithuania as result of war,IP-215,-2
Kauno Diena (kauno.diena.lt),IPs,10092,IDPs migrate within Lithuania as result of war,IP-216,-1
Kauno Diena (kauno.diena.lt),IPs,10092,IDPs migrate within Lithuania as result of war,IP-217,-1
Kauno Diena (kauno.diena.lt),IPs,10092,IDPs migrate within Lithuania as result of war,IP-218,-1
Kauno Diena (kauno.diena.lt),IPs,10093,IDPs migrate within Lithuania as result of war,IP-219,0
Kauno Diena (kauno.diena.lt),IPs,10093,IDPs migrate within Lithuania as result of war,IP-220,0
Kauno Diena (kauno.diena.lt),IPs,10094,IDPs migrate within Lithuania as result of war,IP-221,1
Kauno Diena (kauno.diena.lt),IPs,10095,IDPs migrate to Poland as result of war,IP-222,-3
Kauno Diena (kauno.diena.lt),IPs,10095,IDPs migrate to Poland as result of war,IP-223,-3
Kauno Diena (kauno.diena.lt),IPs,10096,IDPs migrate to Poland as result of war,IP-224,-2
Kauno Diena (kauno.diena.lt),IPs,10096,IDPs migrate to Poland as result of war,IP-225,-2
Kauno Diena (kauno.diena.lt),IPs,10097,IDPs migrate to Poland as result of war,IP-226,-1
Kauno Diena (kauno.diena.lt),IPs,10097,IDPs migrate to Poland as result of war,IP-227,-1
Kauno Diena (kauno.diena.lt),IPs,10097,IDPs migrate to Poland as result of war,IP-228,-1
Kauno Diena (kauno.diena.lt),IPs,10098,IDPs migrate to Poland as result of war,IP-229,0
Kauno Diena (kauno.diena.lt),IPs,10098,IDPs migrate to Poland as result of war,IP-230,0
Kauno Diena (kauno.diena.lt),IPs,10099,IDPs migrate to Poland as result of war,IP-231,1
Kauno Diena (kauno.diena.lt),IPs,10100,NATO propaganda,IP-232,-1
Kauno Diena (kauno.diena.lt),IPs,10101,NATO propaganda,IP-233,0
Kauno Diena (kauno.diena.lt),IPs,10102,NATO propaganda,IP-234,1
Kauno Diena (kauno.diena.lt),IPs,10102,NATO propaganda,IP-235,1
Kauno Diena (kauno.diena.lt),IPs,10102,NATO propaganda,IP-236,1
Kauno Diena (kauno.diena.lt),IPs,10103,NATO propaganda,IP-237,2
Kauno Diena (kauno.diena.lt),IPs,10103,NATO propaganda,IP-238,2
Kauno Diena (kauno.diena.lt),IPs,10103,NATO propaganda,IP-239,2
Kauno Diena (kauno.diena.lt),IPs,10104,NATO propaganda,IP-240,3
Kauno Diena (kauno.diena.lt),IPs,10104,NATO propaganda,IP-241,3
Kauno Diena (kauno.diena.lt),IPs,10105,Donovian propaganda,IP-242,-3
Kauno Diena (kauno.diena.lt),IPs,10105,Donovian propaganda,IP-243,-3
Kauno Diena (kauno.diena.lt),IPs,10106,Donovian propaganda,IP-244,-2
Kauno Diena (kauno.diena.lt),IPs,10106,Donovian propaganda,IP-245,-2
Kauno Diena (kauno.diena.lt),IPs,10106,Donovian propaganda,IP-246,-2
Kauno Diena (kauno.diena.lt),IPs,10107,Donovian propaganda,IP-247,-1
Kauno Diena (kauno.diena.lt),IPs,10107,Donovian propaganda,IP-248,-1
Kauno Diena (kauno.diena.lt),IPs,10107,Donovian propaganda,IP-249,-1
Kauno Diena (kauno.diena.lt),IPs,10108,Donovian propaganda,IP-250,0
Kauno Diena (kauno.diena.lt),IPs,10109,Donovian propaganda,IP-251,1
Kauno Diena (kauno.diena.lt),IPs,10110,NATO war crimes,IP-252,-3
Kauno Diena (kauno.diena.lt),IPs,10111,NATO war crimes,IP-253,-2
Kauno Diena (kauno.diena.lt),IPs,10111,NATO war crimes,IP-254,-2
Kauno Diena (kauno.diena.lt),IPs,10112,NATO war crimes,IP-255,-1
Kauno Diena (kauno.diena.lt),IPs,10112,NATO war crimes,IP-256,-1
Kauno Diena (kauno.diena.lt),IPs,10112,NATO war crimes,IP-257,-1
Kauno Diena (kauno.diena.lt),IPs,10112,NATO war crimes,IP-258,-1
Kauno Diena (kauno.diena.lt),IPs,10113,NATO war crimes,IP-259,0
Kauno Diena (kauno.diena.lt),IPs,10113,NATO war crimes,IP-260,0
Kauno Diena (kauno.diena.lt),IPs,10114,NATO war crimes,IP-261,1
Kauno Diena (kauno.diena.lt),IPs,10115,Donovian war crimes,IP-262,-3
Kauno Diena (kauno.diena.lt),IPs,10115,Donovian war crimes,IP-263,-3
Kauno Diena (kauno.diena.lt),IPs,10116,Donovian war crimes,IP-264,-2
Kauno Diena (kauno.diena.lt),IPs,10116,Donovian war crimes,IP-265,-2
Kauno Diena (kauno.diena.lt),IPs,10117,Donovian war crimes,IP-266,-1
Kauno Diena (kauno.diena.lt),IPs,10117,Donovian war crimes,IP-267,-1
Kauno Diena (kauno.diena.lt),IPs,10117,Donovian war crimes,IP-268,-1
Kauno Diena (kauno.diena.lt),IPs,10118,Donovian war crimes,IP-269,0
Kauno Diena (kauno.diena.lt),IPs,10118,Donovian war crimes,IP-270,0
Kauno Diena (kauno.diena.lt),IPs,10119,Donovian war crimes,IP-271,1
15min (15min.lt),IPs,10120,NATO military actions in Lithuania,IP-272,-2
15min (15min.lt),IPs,10121,NATO military actions in Lithuania,IP-273,-1
15min (15min.lt),IPs,10122,NATO military actions in Lithuania,IP-274,0
15min (15min.lt),IPs,10122,NATO military actions in Lithuania,IP-275,0
15min (15min.lt),IPs,10122,NATO military actions in Lithuania,IP-276,0
15min (15min.lt),IPs,10122,NATO military actions in Lithuania,IP-277,0
15min (15min.lt),IPs,10122,NATO military actions in Lithuania,IP-278,0
15min (15min.lt),IPs,10123,NATO military actions in Lithuania,IP-279,1
15min (15min.lt),IPs,10123,NATO military actions in Lithuania,IP-280,1
15min (15min.lt),IPs,10124,NATO military actions in Lithuania,IP-281,2
15min (15min.lt),IPs,10125,Donovian military actions in Lithuania,IP-282,-2
15min (15min.lt),IPs,10126,Donovian military actions in Lithuania,IP-283,-1
15min (15min.lt),IPs,10127,Donovian military actions in Lithuania,IP-284,0
15min (15min.lt),IPs,10127,Donovian military actions in Lithuania,IP-285,0
15min (15min.lt),IPs,10127,Donovian military actions in Lithuania,IP-286,0
15min (15min.lt),IPs,10127,Donovian military actions in Lithuania,IP-287,0
15min (15min.lt),IPs,10127,Donovian military actions in Lithuania,IP-288,0
15min (15min.lt),IPs,10128,Donovian military actions in Lithuania,IP-289,1
15min (15min.lt),IPs,10128,Donovian military actions in Lithuania,IP-290,1
15min (15min.lt),IPs,10129,Donovian military actions in Lithuania,IP-291,2
15min (15min.lt),IPs,10130,IDPs migrate within Lithuania as result of war,IP-292,-3
15min (15min.lt),IPs,10130,IDPs migrate within Lithuania as result of war,IP-293,-3
15min (15min.lt),IPs,10131,IDPs migrate within Lithuania as result of war,IP-294,-2
15min (15min.lt),IPs,10131,IDPs migrate within Lithuania as result of war,IP-295,-2
15min (15min.lt),IPs,10129,IDPs migrate within Lithuania as result of war,IP-296,-2
15min (15min.lt),IPs,10129,IDPs migrate within Lithuania as result of war,IP-297,-1
15min (15min.lt),IPs,10129,IDPs migrate within Lithuania as result of war,IP-298,-1
15min (15min.lt),IPs,10129,IDPs migrate within Lithuania as result of war,IP-299,0
15min (15min.lt),IPs,10129,IDPs migrate within Lithuania as result of war,IP-300,0
15min (15min.lt),IPs,10129,IDPs migrate within Lithuania as result of war,IP-301,1
15min (15min.lt),IPs,10129,IDPs migrate to Poland as result of war,IP-302,-3
15min (15min.lt),IPs,10129,IDPs migrate to Poland as result of war,IP-303,-3
15min (15min.lt),IPs,10129,IDPs migrate to Poland as result of war,IP-304,-2
15min (15min.lt),IPs,10129,IDPs migrate to Poland as result of war,IP-305,-2
15min (15min.lt),IPs,10129,IDPs migrate to Poland as result of war,IP-306,-2
15min (15min.lt),IPs,10129,IDPs migrate to Poland as result of war,IP-307,-1
15min (15min.lt),IPs,10129,IDPs migrate to Poland as result of war,IP-308,-1
15min (15min.lt),IPs,10129,IDPs migrate to Poland as result of war,IP-309,0
15min (15min.lt),IPs,10129,IDPs migrate to Poland as result of war,IP-310,0
15min (15min.lt),IPs,10129,IDPs migrate to Poland as result of war,IP-311,1
15min (15min.lt),IPs,10130,Censorship of media by Donovia,IP-312,-2
15min (15min.lt),IPs,10131,Censorship of media by Donovia,IP-313,-1
15min (15min.lt),IPs,10132,Censorship of media by Donovia,IP-314,0
15min (15min.lt),IPs,10132,Censorship of media by Donovia,IP-315,0
15min (15min.lt),IPs,10132,Censorship of media by Donovia,IP-316,0
15min (15min.lt),IPs,10132,Censorship of media by Donovia,IP-317,0
15min (15min.lt),IPs,10132,Censorship of media by Donovia,IP-318,0
15min (15min.lt),IPs,10133,Censorship of media by Donovia,IP-319,1
15min (15min.lt),IPs,10133,Censorship of media by Donovia,IP-320,1
15min (15min.lt),IPs,10133,Censorship of media by Donovia,IP-321,2
15min (15min.lt),IPs,10134,Low Morale of Donovian soldiers,IP-322,-2
15min (15min.lt),IPs,10135,Low Morale of Donovian soldiers,IP-323,-1
15min (15min.lt),IPs,10136,Low Morale of Donovian soldiers,IP-324,0
15min (15min.lt),IPs,10136,Low Morale of Donovian soldiers,IP-325,0
15min (15min.lt),IPs,10136,Low Morale of Donovian soldiers,IP-326,0
15min (15min.lt),IPs,10136,Low Morale of Donovian soldiers,IP-327,0
15min (15min.lt),IPs,10136,Low Morale of Donovian soldiers,IP-328,0
15min (15min.lt),IPs,10137,Low Morale of Donovian soldiers,IP-329,1
15min (15min.lt),IPs,10137,Low Morale of Donovian soldiers,IP-330,1
15min (15min.lt),IPs,10138,Low Morale of Donovian soldiers,IP-331,2
15min (15min.lt),IPs,10138,Low Morale of Lithuanian civilians,IP-332,-3
15min (15min.lt),IPs,10139,Low Morale of Lithuanian civilians,IP-333,-2
15min (15min.lt),IPs,10140,Low Morale of Lithuanian civilians,IP-334,-1
15min (15min.lt),IPs,10140,Low Morale of Lithuanian civilians,IP-335,-1
15min (15min.lt),IPs,10141,Low Morale of Lithuanian civilians,IP-336,0
15min (15min.lt),IPs,10141,Low Morale of Lithuanian civilians,IP-337,0
15min (15min.lt),IPs,10141,Low Morale of Lithuanian civilians,IP-338,0
15min (15min.lt),IPs,10141,Low Morale of Lithuanian civilians,IP-339,0
15min (15min.lt),IPs,10142,Low Morale of Lithuanian civilians,IP-340,1
15min (15min.lt),IPs,10142,Low Morale of Lithuanian civilians,IP-341,1
L24 (l24.lt),IPs,10143,NATO military actions in Lithuania,IP-342,-1
